,GradeID,Created,Updated,ContactID,CourseID,CourseName,Score
240,675932,6/17/2020 12:42:27 PM,6/17/2020 12:42:27 PM,8627,1465,Wellness & Nutrition_800,100.0
241,675933,6/17/2020 12:42:37 PM,6/17/2020 12:42:37 PM,8605,1465,Wellness & Nutrition_800,100.0
242,675934,6/17/2020 12:43:23 PM,6/17/2020 12:43:23 PM,8582,1295,Business Practices,100.0
243,675935,6/17/2020 12:43:33 PM,6/17/2020 12:43:33 PM,8796,1277,Anatomy & Physiology 1B,100.0
244,675936,6/17/2020 12:43:42 PM,6/17/2020 12:43:42 PM,8624,1295,Business Practices,100.0
245,675937,6/17/2020 12:44:00 PM,6/17/2020 2:07:28 PM,8627,1295,Business Practices,99.0
246,675938,6/17/2020 12:44:09 PM,6/17/2020 12:44:09 PM,8699,1277,Anatomy & Physiology 1B,100.0
247,675939,6/17/2020 12:44:18 PM,6/17/2020 12:44:18 PM,8347,1286,Basic Swedish B,100.0
248,675940,6/17/2020 12:44:27 PM,6/17/2020 12:44:27 PM,8605,1295,Business Practices,100.0
249,675941,6/17/2020 12:44:53 PM,6/17/2020 12:44:53 PM,8582,1363,Integrative Massage,100.0
250,675942,6/17/2020 12:46:22 PM,6/17/2020 12:46:22 PM,8796,1286,Basic Swedish B,100.0
251,675943,6/17/2020 12:46:31 PM,6/17/2020 1:58:47 PM,8624,1363,Integrative Massage,99.0
252,675944,6/17/2020 12:46:39 PM,6/17/2020 2:07:41 PM,8627,1363,Integrative Massage,94.0
253,675945,6/17/2020 12:46:48 PM,6/17/2020 12:46:48 PM,8699,1286,Basic Swedish B,100.0
254,675946,6/17/2020 12:46:56 PM,6/17/2020 12:46:56 PM,8347,1277,Anatomy & Physiology 1B,100.0
255,675947,6/17/2020 12:47:05 PM,6/17/2020 12:47:05 PM,8605,1363,Integrative Massage,100.0
256,675948,6/17/2020 12:47:49 PM,6/17/2020 12:47:49 PM,8582,1454,Special Populations Massage,100.0
257,675949,6/17/2020 12:47:59 PM,6/17/2020 12:47:59 PM,8624,1454,Special Populations Massage,100.0
258,675950,6/17/2020 12:48:06 PM,6/17/2020 12:48:06 PM,8627,1454,Special Populations Massage,100.0
259,675951,6/17/2020 12:48:15 PM,6/17/2020 12:48:15 PM,8605,1454,Special Populations Massage,100.0
260,675952,6/17/2020 12:49:45 PM,6/17/2020 12:49:45 PM,8582,1283,Assessment & Documentation Skills,100.0
261,675954,6/17/2020 12:50:01 PM,6/17/2020 12:50:01 PM,8627,1283,Assessment & Documentation Skills,100.0
262,675957,6/17/2020 12:52:58 PM,6/17/2020 12:52:58 PM,8624,1283,Assessment & Documentation Skills,100.0
263,675959,6/17/2020 12:53:16 PM,6/17/2020 12:53:16 PM,8605,1283,Assessment & Documentation Skills,100.0
264,675960,6/17/2020 12:53:45 PM,6/17/2020 12:53:45 PM,8582,1313,Common Medical Conditions,100.0
265,675961,6/17/2020 12:53:53 PM,6/17/2020 12:53:53 PM,8624,1313,Common Medical Conditions,100.0
266,675962,6/17/2020 12:54:00 PM,6/17/2020 12:54:00 PM,8627,1313,Common Medical Conditions,100.0
267,675963,6/17/2020 12:54:09 PM,6/17/2020 12:54:09 PM,8605,1313,Common Medical Conditions,100.0
268,675964,6/17/2020 12:55:17 PM,6/17/2020 12:55:17 PM,8915,1289,Basic Swedish Massage A_750v2,100.0
269,675965,6/17/2020 12:55:28 PM,6/17/2020 12:55:28 PM,8582,1280,Anatomy & Physiology 2_750v2,100.0
270,675966,6/17/2020 12:55:38 PM,6/17/2020 12:55:38 PM,8796,1280,Anatomy & Physiology 2_750v2,100.0
271,675968,6/17/2020 12:55:57 PM,6/17/2020 12:55:57 PM,8955,1289,Basic Swedish Massage A_750v2,100.0
272,675970,6/17/2020 12:56:14 PM,6/17/2020 12:56:14 PM,8934,1289,Basic Swedish Massage A_750v2,100.0
273,675972,6/17/2020 12:56:33 PM,6/17/2020 12:56:33 PM,8932,1289,Basic Swedish Massage A_750v2,100.0
274,675973,6/17/2020 12:56:43 PM,6/17/2020 12:56:43 PM,8347,1280,Anatomy & Physiology 2_750v2,100.0
275,675974,6/17/2020 12:56:52 PM,6/17/2020 1:22:52 PM,8605,1280,Anatomy & Physiology 2_750v2,95.0
276,675975,6/17/2020 12:57:15 PM,6/17/2020 12:57:15 PM,8915,1274,Anatomy & Physiology 1A_750v2,100.0
277,675976,6/17/2020 12:57:23 PM,6/17/2020 12:57:23 PM,8582,1385,Kinetic Anatomy_750v2,100.0
278,675977,6/17/2020 12:57:35 PM,6/17/2020 12:57:35 PM,8796,1385,Kinetic Anatomy_750v2,100.0
279,675978,6/17/2020 12:57:45 PM,6/17/2020 12:57:45 PM,8624,1385,Kinetic Anatomy_750v2,100.0
280,675979,6/17/2020 12:57:54 PM,6/17/2020 12:57:54 PM,8955,1274,Anatomy & Physiology 1A_750v2,100.0
281,675980,6/17/2020 12:58:06 PM,6/17/2020 2:06:54 PM,8627,1385,Kinetic Anatomy_750v2,96.0
282,675981,6/17/2020 12:58:14 PM,6/17/2020 12:58:14 PM,8934,1274,Anatomy & Physiology 1A_750v2,100.0
283,675982,6/17/2020 12:58:23 PM,6/17/2020 12:58:23 PM,8699,1385,Kinetic Anatomy_750v2,100.0
284,675985,6/17/2020 12:58:51 PM,6/17/2020 12:58:51 PM,8347,1385,Kinetic Anatomy_750v2,100.0
285,675986,6/17/2020 12:58:58 PM,6/17/2020 12:58:58 PM,8605,1385,Kinetic Anatomy_750v2,100.0
286,675987,6/17/2020 1:00:53 PM,6/17/2020 1:00:53 PM,8582,1357,Hydrotherapy_750v2,100.0
287,675988,6/17/2020 1:01:01 PM,6/17/2020 1:01:01 PM,8796,1357,Hydrotherapy_750v2,100.0
288,675989,6/17/2020 1:01:10 PM,6/17/2020 1:01:10 PM,8624,1357,Hydrotherapy_750v2,100.0
289,675990,6/17/2020 1:01:20 PM,6/17/2020 1:01:20 PM,8627,1357,Hydrotherapy_750v2,100.0
290,675991,6/17/2020 1:01:30 PM,6/17/2020 1:01:30 PM,8699,1357,Hydrotherapy_750v2,100.0
291,675992,6/17/2020 1:01:40 PM,6/24/2020 10:49:36 AM,8819,1311,Clinical Internship (8),70.0
292,675993,6/17/2020 1:01:48 PM,6/17/2020 1:01:48 PM,8347,1357,Hydrotherapy_750v2,100.0
293,675994,6/17/2020 1:01:56 PM,6/17/2020 1:01:56 PM,8605,1357,Hydrotherapy_750v2,100.0
294,675995,6/17/2020 1:03:01 PM,6/17/2020 1:03:01 PM,8582,1435,Reflexology_750v2,100.0
295,675996,6/17/2020 1:03:10 PM,6/17/2020 1:03:10 PM,8796,1435,Reflexology_750v2,100.0
296,675997,6/17/2020 1:03:20 PM,6/17/2020 1:57:52 PM,8624,1280,Anatomy & Physiology 2_750v2,94.0
297,675998,6/17/2020 1:03:30 PM,6/17/2020 2:06:36 PM,8627,1280,Anatomy & Physiology 2_750v2,86.0
298,675999,6/17/2020 1:03:42 PM,6/17/2020 1:03:42 PM,8699,1280,Anatomy & Physiology 2_750v2,100.0
299,676000,6/17/2020 1:03:53 PM,6/17/2020 1:03:53 PM,8347,1435,Reflexology_750v2,100.0
300,676002,6/17/2020 1:04:39 PM,6/17/2020 1:04:39 PM,8915,1286,Basic Swedish B,100.0
301,676003,6/17/2020 1:04:47 PM,6/17/2020 1:04:47 PM,8582,1421,Pathology_750v2,100.0
302,676004,6/17/2020 1:11:04 PM,6/17/2020 1:11:04 PM,8796,1421,Pathology_750v2,100.0
303,676005,6/17/2020 1:11:13 PM,8/7/2020 1:17:13 PM,8824,1286,Basic Swedish B,80.0
304,676006,6/17/2020 1:11:21 PM,6/17/2020 1:57:27 PM,8624,1421,Pathology_750v2,98.0
305,676007,6/17/2020 1:11:29 PM,6/17/2020 1:11:29 PM,8955,1286,Basic Swedish B,100.0
306,676008,6/17/2020 1:11:36 PM,6/17/2020 2:05:35 PM,8627,1421,Pathology_750v2,80.0
307,676009,6/17/2020 1:11:45 PM,6/17/2020 1:11:45 PM,8934,1286,Basic Swedish B,100.0
308,676010,6/17/2020 1:11:53 PM,9/16/2020 11:25:21 AM,8437,1421,Pathology_750v2,71.0
309,676011,6/17/2020 1:12:01 PM,6/17/2020 1:12:01 PM,8699,1421,Pathology_750v2,100.0
310,676012,6/17/2020 1:12:09 PM,6/17/2020 1:12:09 PM,8932,1286,Basic Swedish B,100.0
311,676013,6/17/2020 1:12:17 PM,6/17/2020 2:30:42 PM,8819,1395,Medical Massage,70.0
312,676014,6/17/2020 1:12:25 PM,6/17/2020 1:12:25 PM,8347,1421,Pathology_750v2,100.0
313,676015,6/17/2020 1:12:33 PM,6/17/2020 1:21:51 PM,8605,1421,Pathology_750v2,95.0
314,676016,6/17/2020 1:13:04 PM,6/17/2020 1:13:04 PM,8582,1337,Eastern Movement Therapies_750v2,100.0
315,676017,6/17/2020 1:13:12 PM,6/17/2020 1:13:12 PM,8796,1337,Eastern Movement Therapies_750v2,100.0
316,676018,6/17/2020 1:13:21 PM,6/17/2020 1:57:14 PM,8624,1337,Eastern Movement Therapies_750v2,97.0
317,676019,6/17/2020 1:13:30 PM,6/17/2020 2:05:15 PM,8627,1337,Eastern Movement Therapies_750v2,96.0
318,676020,6/17/2020 1:13:45 PM,9/16/2020 11:24:57 AM,8437,1337,Eastern Movement Therapies_750v2,70.0
319,676021,6/17/2020 1:13:55 PM,6/17/2020 1:13:55 PM,8699,1337,Eastern Movement Therapies_750v2,100.0
320,676022,6/17/2020 1:14:04 PM,6/17/2020 1:14:04 PM,8347,1337,Eastern Movement Therapies_750v2,100.0
321,676023,6/17/2020 1:14:16 PM,6/17/2020 1:21:30 PM,8605,1337,Eastern Movement Therapies_750v2,97.0
322,676024,6/17/2020 1:14:54 PM,6/17/2020 1:14:54 PM,8915,1344,Ethics & Professionalism_800,100.0
323,676025,6/17/2020 1:15:03 PM,6/17/2020 1:15:03 PM,8796,1344,Ethics & Professionalism_800,100.0
324,676026,6/17/2020 1:15:15 PM,6/17/2020 1:15:15 PM,8397,1678,MBLEX Prep/CPR/First Aid_1104,100.0
325,676027,6/17/2020 1:15:24 PM,6/17/2020 1:15:24 PM,8824,1344,Ethics & Professionalism_800,100.0
326,676028,6/17/2020 1:15:34 PM,6/17/2020 1:15:34 PM,9102,1369,Interpersonal Communications_750v2,100.0
327,676029,6/17/2020 1:15:44 PM,6/17/2020 1:15:44 PM,8624,1394,MBLEX Prep/CPR/First Aid,100.0
328,676030,6/17/2020 1:15:52 PM,6/17/2020 1:15:52 PM,8955,1344,Ethics & Professionalism_800,100.0
329,676031,6/17/2020 1:15:59 PM,6/17/2020 1:15:59 PM,8326,1678,MBLEX Prep/CPR/First Aid_1104,100.0
330,676032,6/17/2020 1:16:07 PM,6/17/2020 1:16:07 PM,8627,1394,MBLEX Prep/CPR/First Aid,100.0
331,676033,6/17/2020 1:16:16 PM,6/17/2020 1:16:16 PM,9087,1369,Interpersonal Communications_750v2,100.0
332,676034,6/17/2020 1:16:26 PM,6/17/2020 1:16:26 PM,8934,1344,Ethics & Professionalism_800,100.0
333,676035,6/17/2020 1:16:37 PM,6/17/2020 1:16:37 PM,9021,1369,Interpersonal Communications_750v2,100.0
334,676036,6/17/2020 1:16:46 PM,6/17/2020 1:16:46 PM,8470,1678,MBLEX Prep/CPR/First Aid_1104,100.0
335,676037,6/17/2020 1:16:54 PM,6/17/2020 1:16:54 PM,8699,1344,Ethics & Professionalism_800,100.0
336,676038,6/17/2020 1:17:01 PM,6/17/2020 1:17:01 PM,8932,1344,Ethics & Professionalism_800,100.0
337,676039,6/17/2020 1:17:11 PM,6/17/2020 1:17:11 PM,8819,1678,MBLEX Prep/CPR/First Aid_1104,100.0
338,676040,6/17/2020 1:17:20 PM,6/17/2020 1:17:20 PM,9047,1369,Interpersonal Communications_750v2,100.0
339,676041,6/17/2020 1:17:30 PM,6/17/2020 1:17:30 PM,8347,1344,Ethics & Professionalism_800,100.0
340,676042,6/17/2020 1:17:38 PM,6/17/2020 1:17:38 PM,8605,1394,MBLEX Prep/CPR/First Aid,100.0
341,676044,6/17/2020 1:18:48 PM,6/17/2020 1:18:48 PM,8582,1406,Movement Modalities,100.0
342,676045,6/17/2020 1:19:01 PM,6/17/2020 1:19:01 PM,8624,1309,Clinical Internship,100.0
343,676046,6/17/2020 1:19:10 PM,6/17/2020 1:19:10 PM,8627,1309,Clinical Internship,100.0
344,676047,6/17/2020 1:19:22 PM,6/17/2020 1:19:22 PM,8819,1406,Movement Modalities,100.0
345,676048,6/17/2020 1:19:33 PM,6/17/2020 1:19:33 PM,8605,1309,Clinical Internship,100.0
346,676049,6/17/2020 1:48:49 PM,6/17/2020 1:48:49 PM,8605,1262,Advanced Massage Techniques_750v2,98.0
347,676050,6/17/2020 1:49:03 PM,6/17/2020 1:49:03 PM,8605,1435,Reflexology_750v2,100.0
348,676051,6/17/2020 1:53:59 PM,6/17/2020 1:53:59 PM,8624,1435,Reflexology_750v2,100.0
349,676052,6/17/2020 1:54:18 PM,6/17/2020 1:54:18 PM,8624,1262,Advanced Massage Techniques_750v2,98.0
350,676053,6/17/2020 2:04:44 PM,6/17/2020 2:04:44 PM,8627,1435,Reflexology_750v2,99.0
351,676054,6/17/2020 2:04:59 PM,6/17/2020 2:04:59 PM,8627,1262,Advanced Massage Techniques_750v2,96.0
352,676055,6/17/2020 2:14:54 PM,6/17/2020 2:14:54 PM,8819,1274,Anatomy & Physiology 1A_750v2,85.0
353,676056,6/17/2020 2:15:17 PM,6/17/2020 2:15:17 PM,8819,1289,Basic Swedish Massage A_750v2,85.0
354,676057,6/17/2020 2:15:41 PM,6/17/2020 2:15:41 PM,8819,1369,Interpersonal Communications_750v2,87.0
355,676058,6/17/2020 2:16:18 PM,6/17/2020 2:16:18 PM,8819,1277,Anatomy & Physiology 1B,74.0
356,676059,6/17/2020 2:16:38 PM,6/17/2020 2:16:38 PM,8819,1286,Basic Swedish B,79.0
357,676060,6/17/2020 2:16:58 PM,6/17/2020 2:16:58 PM,8819,1443,Self-Care,92.0
358,676061,6/17/2020 2:17:25 PM,6/17/2020 2:17:25 PM,8819,1385,Kinetic Anatomy_750v2,73.0
359,676062,6/17/2020 2:18:03 PM,6/17/2020 2:18:03 PM,8819,1280,Anatomy & Physiology 2_750v2,73.0
360,676063,6/17/2020 2:19:42 PM,6/17/2020 2:19:42 PM,8819,1357,Hydrotherapy_750v2,90.0
361,676064,6/17/2020 2:19:57 PM,6/17/2020 2:19:57 PM,8819,1435,Reflexology_750v2,100.0
362,676065,6/17/2020 2:20:16 PM,6/17/2020 2:20:16 PM,8819,1262,Advanced Massage Techniques_750v2,84.0
363,676066,6/17/2020 2:20:39 PM,6/17/2020 2:20:39 PM,8819,1421,Pathology_750v2,78.0
364,676067,6/17/2020 2:21:03 PM,6/17/2020 2:21:03 PM,8819,1337,Eastern Movement Therapies_750v2,90.0
365,676068,6/17/2020 2:21:20 PM,6/17/2020 2:21:20 PM,8819,1407,Neuromuscular Massage_800,78.0
366,676069,6/17/2020 2:21:44 PM,6/17/2020 2:21:44 PM,8819,1429,Professional Development,91.0
367,676070,6/17/2020 2:22:01 PM,6/17/2020 2:22:01 PM,8819,1458,Sports Massage_800,84.0
368,676071,6/17/2020 2:22:18 PM,6/17/2020 2:22:18 PM,8819,1344,Ethics & Professionalism_800,98.0
369,676072,6/17/2020 2:22:32 PM,6/17/2020 2:22:32 PM,8819,1465,Wellness & Nutrition_800,100.0
370,676073,6/17/2020 2:23:00 PM,6/17/2020 2:23:00 PM,8819,1382,Joint & Stretch_800,73.0
371,676074,6/17/2020 2:24:05 PM,6/17/2020 2:24:05 PM,8819,1295,Business Practices,95.0
372,676075,6/17/2020 2:25:22 PM,6/17/2020 2:25:22 PM,8819,1363,Integrative Massage,87.0
373,676076,6/17/2020 2:25:49 PM,6/17/2020 2:25:49 PM,8819,1454,Special Populations Massage,99.0
374,676077,6/17/2020 2:26:22 PM,6/17/2020 2:33:33 PM,8819,1313,Common Medical Conditions,79.0
375,676078,6/17/2020 2:27:16 PM,6/17/2020 2:36:48 PM,8819,1283,Assessment & Documentation Skills,74.0
376,676079,6/17/2020 2:27:42 PM,6/17/2020 2:27:42 PM,8819,1319,Corrective Exercise Specialis,100.0
377,676080,6/17/2020 2:28:43 PM,6/17/2020 2:28:43 PM,8819,1327,Craniosacral Therapy,100.0
378,676081,6/17/2020 2:29:00 PM,6/17/2020 2:29:00 PM,8819,1343,Energy Balancing,80.0
379,676082,6/17/2020 2:29:18 PM,6/17/2020 2:29:18 PM,8819,1336,Eastern Bodywork Techniques,71.0
380,676083,6/17/2020 2:30:00 PM,6/17/2020 2:30:00 PM,8819,1307,Clinical Internship (7),100.0
381,676084,6/17/2020 2:30:12 PM,6/17/2020 2:30:12 PM,8819,1312,Clinical Internship (9),100.0
382,676085,6/17/2020 2:31:09 PM,6/17/2020 2:31:09 PM,8819,1393,Massage in a Healthcare Setting,100.0
383,676086,6/17/2020 2:31:24 PM,6/17/2020 2:31:24 PM,8819,1420,Oncology Massage,100.0
384,676087,6/17/2020 2:40:02 PM,6/17/2020 2:40:02 PM,8819,1448,Spa Treatments,70.0
385,676089,6/23/2020 11:30:27 AM,6/23/2020 11:30:27 AM,8965,1369,Interpersonal Communications_750v2,95.0
386,676094,6/26/2020 2:24:58 AM,6/26/2020 2:24:58 AM,8538,1424,Pathology for the Medical Assistant_1240v3,98.0
387,676095,6/26/2020 2:25:30 AM,6/26/2020 2:25:30 AM,7808,1424,Pathology for the Medical Assistant_1240v3,94.0
388,676096,6/26/2020 2:25:54 AM,6/26/2020 2:25:54 AM,8675,1424,Pathology for the Medical Assistant_1240v3,96.0
389,676097,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8790,1440,Respiratory System,72.0
390,676098,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8874,1440,Respiratory System,100.0
391,676099,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8814,1440,Respiratory System,100.0
392,676100,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,9081,1440,Respiratory System,100.0
393,676101,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8853,1440,Respiratory System,92.0
394,676102,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,7416,1440,Respiratory System,97.0
395,676103,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,9027,1440,Respiratory System,97.0
396,676104,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8997,1440,Respiratory System,100.0
397,676105,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8802,1440,Respiratory System,96.0
398,676106,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,9048,1440,Respiratory System,88.0
399,676107,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8833,1440,Respiratory System,99.0
400,676108,6/26/2020 2:29:46 AM,6/26/2020 2:29:46 AM,8825,1440,Respiratory System,90.0
401,676109,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8790,1303,Circulatory System,84.0
402,676110,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8874,1303,Circulatory System,93.0
403,676111,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8814,1303,Circulatory System,98.0
404,676112,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,9081,1303,Circulatory System,98.0
405,676113,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8853,1303,Circulatory System,83.0
406,676114,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,7416,1303,Circulatory System,95.0
407,676115,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,9027,1303,Circulatory System,87.0
408,676116,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8997,1303,Circulatory System,97.0
409,676117,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8802,1303,Circulatory System,97.0
410,676118,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,9048,1303,Circulatory System,74.0
411,676119,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8833,1303,Circulatory System,95.0
412,676120,6/26/2020 2:32:41 AM,6/26/2020 2:32:41 AM,8825,1303,Circulatory System,94.0
413,676121,6/26/2020 2:33:47 AM,6/26/2020 2:33:47 AM,9098,1268,Anatomy & Physiology_790v3,98.0
414,676122,6/26/2020 12:27:39 PM,6/26/2020 12:27:39 PM,8563,1406,Movement Modalities,100.0
415,676123,6/26/2020 12:28:23 PM,6/26/2020 12:28:23 PM,8513,1406,Movement Modalities,100.0
416,676124,6/27/2020 12:43:16 AM,6/27/2020 12:43:16 AM,9007,1277,Anatomy & Physiology 1B,92.0
417,676125,6/27/2020 12:43:57 AM,6/27/2020 12:43:57 AM,9002,1277,Anatomy & Physiology 1B,92.0
418,676126,6/28/2020 4:54:51 PM,9/1/2020 6:00:49 PM,8659,1454,Special Populations Massage,94.0
419,676127,6/29/2020 10:39:29 AM,6/29/2020 10:39:29 AM,9148,1369,Interpersonal Communications_750v2,100.0
420,676128,6/29/2020 10:41:23 AM,6/29/2020 10:41:23 AM,9103,1369,Interpersonal Communications_750v2,99.0
421,676129,6/29/2020 12:08:27 PM,6/29/2020 12:08:27 PM,8623,1313,Common Medical Conditions,90.0
422,676130,6/29/2020 12:08:56 PM,6/29/2020 12:08:56 PM,8490,1313,Common Medical Conditions,96.0
423,676131,6/29/2020 12:09:37 PM,12/9/2020 5:01:27 PM,8705,1313,Common Medical Conditions,99.0
424,676132,6/29/2020 12:10:04 PM,6/29/2020 12:10:04 PM,8885,1313,Common Medical Conditions,98.0
425,676133,6/29/2020 12:10:32 PM,6/29/2020 12:10:32 PM,8903,1313,Common Medical Conditions,96.0
426,676134,6/29/2020 12:11:13 PM,6/29/2020 12:11:13 PM,8703,1313,Common Medical Conditions,100.0
427,676135,6/29/2020 12:11:33 PM,6/29/2020 12:11:33 PM,8661,1313,Common Medical Conditions,97.0
428,676136,6/29/2020 9:56:07 PM,11/3/2020 3:17:08 PM,9055,1720,Anatomy & Physiology 1B_750v2,81.0
429,676137,6/29/2020 9:56:07 PM,6/29/2020 9:56:07 PM,9076,1277,Anatomy & Physiology 1B,81.0
430,676138,6/29/2020 9:56:07 PM,6/29/2020 9:56:07 PM,8982,1277,Anatomy & Physiology 1B,86.0
431,676139,6/29/2020 9:56:07 PM,11/3/2020 3:34:47 PM,8995,1720,Anatomy & Physiology 1B_750v2,80.0
432,676140,6/29/2020 9:56:07 PM,6/29/2020 9:56:07 PM,9089,1277,Anatomy & Physiology 1B,85.0
433,676141,6/29/2020 9:56:07 PM,6/29/2020 9:56:07 PM,9022,1277,Anatomy & Physiology 1B,88.0
434,676142,6/29/2020 9:56:07 PM,6/29/2020 9:56:07 PM,8938,1277,Anatomy & Physiology 1B,87.0
435,676143,6/29/2020 9:56:07 PM,6/29/2020 9:56:07 PM,8939,1277,Anatomy & Physiology 1B,78.0
436,676144,6/30/2020 4:46:29 PM,6/30/2020 4:46:29 PM,8490,1394,MBLEX Prep/CPR/First Aid,100.0
437,676145,7/8/2020 12:43:37 PM,7/8/2020 12:43:37 PM,8699,1429,Professional Development,95.0
438,676146,7/8/2020 12:44:32 PM,7/8/2020 12:44:32 PM,8699,1458,Sports Massage_800,100.0
439,676147,7/8/2020 12:45:13 PM,7/8/2020 12:45:13 PM,8699,1465,Wellness & Nutrition_800,100.0
440,676148,7/8/2020 12:45:46 PM,7/8/2020 12:45:46 PM,8699,1382,Joint & Stretch_800,73.0
441,676149,7/8/2020 12:55:56 PM,7/8/2020 12:55:56 PM,8699,1262,Advanced Massage Techniques_750v2,96.0
442,676151,7/8/2020 7:26:49 PM,11/18/2021 7:54:25 PM,9105,1274,Anatomy & Physiology 1A_750v2,79.0
443,676152,7/8/2020 7:28:11 PM,7/8/2020 7:28:11 PM,9065,1274,Anatomy & Physiology 1A_750v2,89.0
444,676153,7/8/2020 7:29:02 PM,5/6/2021 11:07:25 AM,9134,1274,Anatomy & Physiology 1A_750v2,83.0
445,676154,7/9/2020 12:34:43 PM,8/7/2020 1:40:30 PM,8796,1295,Business Practices,96.0
446,676156,7/9/2020 12:37:29 PM,11/10/2020 4:59:05 PM,8347,1295,Business Practices,100.0
447,676157,7/9/2020 2:59:57 PM,9/16/2020 10:59:44 AM,8699,1295,Business Practices,93.0
448,676158,7/9/2020 3:00:22 PM,8/7/2020 12:30:49 PM,8932,1295,Business Practices,97.0
449,676159,7/9/2020 4:52:14 PM,7/9/2020 4:52:14 PM,8872,1736,Massage in a Healthcare Setting,98.0
450,676160,7/9/2020 4:52:31 PM,7/9/2020 4:52:31 PM,9069,1736,Massage in a Healthcare Setting,98.0
451,676161,7/9/2020 8:58:27 PM,8/7/2020 12:56:13 PM,8934,1295,Business Practices,97.0
452,676162,7/14/2020 3:42:50 PM,7/14/2020 3:42:50 PM,9150,1369,Interpersonal Communications_750v2,98.0
453,676163,7/14/2020 3:43:42 PM,7/14/2020 3:43:42 PM,158248,1369,Interpersonal Communications_750v2,92.0
454,676164,7/14/2020 3:44:17 PM,7/14/2020 3:44:17 PM,8957,1369,Interpersonal Communications_750v2,98.0
455,676165,7/14/2020 3:44:41 PM,7/14/2020 3:44:41 PM,158048,1369,Interpersonal Communications_750v2,94.0
456,676166,7/17/2020 2:45:42 PM,7/17/2020 2:45:42 PM,8685,1671,Special Populations Massage_750,97.0
457,676167,7/17/2020 2:55:44 PM,7/17/2020 2:55:44 PM,8709,1671,Special Populations Massage_750,95.0
458,676168,7/17/2020 2:56:22 PM,7/17/2020 2:56:22 PM,8782,1671,Special Populations Massage_750,97.0
459,676169,7/17/2020 2:57:12 PM,7/17/2020 2:57:12 PM,8593,1671,Special Populations Massage_750,99.0
460,676170,7/17/2020 2:57:37 PM,7/17/2020 2:57:37 PM,8589,1671,Special Populations Massage_750,99.0
461,676171,7/17/2020 2:58:07 PM,7/17/2020 2:58:07 PM,8644,1671,Special Populations Massage_750,98.0
462,676172,7/17/2020 2:58:29 PM,7/17/2020 2:58:29 PM,8433,1671,Special Populations Massage_750,98.0
463,676173,7/20/2020 11:16:27 AM,9/15/2020 4:31:40 PM,8454,1274,Anatomy & Physiology 1A_750v2,100.0
464,676174,7/20/2020 11:16:53 AM,9/15/2020 4:31:55 PM,8454,1289,Basic Swedish Massage A_750v2,100.0
465,676175,7/20/2020 11:17:21 AM,9/15/2020 4:32:24 PM,8454,1369,Interpersonal Communications_750v2,100.0
466,676176,7/20/2020 11:18:02 AM,9/15/2020 4:32:41 PM,8454,1277,Anatomy & Physiology 1B,100.0
467,676177,7/20/2020 11:18:34 AM,9/15/2020 4:33:05 PM,8454,1286,Basic Swedish B,100.0
468,676178,7/20/2020 11:19:04 AM,9/15/2020 4:33:24 PM,8454,1443,Self-Care,100.0
469,676179,7/20/2020 11:22:04 AM,9/15/2020 4:33:36 PM,8454,1385,Kinetic Anatomy_750v2,100.0
470,676180,7/20/2020 11:22:31 AM,9/15/2020 4:33:47 PM,8454,1280,Anatomy & Physiology 2_750v2,100.0
471,676181,7/20/2020 11:22:59 AM,9/15/2020 4:34:33 PM,8454,1357,Hydrotherapy_750v2,100.0
472,676182,7/20/2020 11:23:27 AM,9/15/2020 4:34:46 PM,8454,1435,Reflexology_750v2,100.0
473,676183,7/20/2020 11:24:18 AM,9/15/2020 4:35:01 PM,8454,1262,Advanced Massage Techniques_750v2,100.0
474,676184,7/20/2020 11:24:42 AM,9/15/2020 4:35:41 PM,8454,1421,Pathology_750v2,100.0
475,676185,7/20/2020 11:25:10 AM,9/15/2020 4:35:52 PM,8454,1337,Eastern Movement Therapies_750v2,100.0
476,676186,7/20/2020 11:25:56 AM,9/15/2020 4:36:12 PM,8454,1407,Neuromuscular Massage_800,84.0
